328,3.28,20
329,3.29,24
330,3.3,28
331,3.31,32
332,3.32,35
333,3.33,39
334,3.34,42
335,3.35,46
336,3.36,49
337,3.37,51
338,3.38,54
339,3.39,56
340,3.4,58
341,3.41,60
342,3.42,62
343,3.43,63
344,3.44,64
345,3.45,65
346,3.46,65
347,3.47,66
348,3.48,66
349,3.49,65
350,3.5,65
351,3.51,64
352,3.52,63
353,3.53,61
354,3.54,60
355,3.55,58
356,3.56,56
357,3.57,53
358,3.58,51
359,3.59,48
360,3.6,45
361,3.61,42
362,3.62,38
363,3.63,35
364,3.64,31
365,3.65,27
366,3.66,24
367,3.67,20
368,3.68,15
369,3.69,11
370,3.7,7
371,3.71,3
372,3.72,-2
373,3.73,-6
374,3.74,-10
375,3.75,-14
376,3.76,-19
377,3.77,-23
378,3.78,-27
379,3.79,-31
380,3.8,-35
381,3.81,-39
382,3.82,-42
383,3.83,-46
384,3.84,-49
385,3.85,-52
386,3.86,-55
387,3.87,-57
388,3.88,-60
389,3.89,-62
390,3.9,-64
391,3.91,-66
392,3.92,-67
393,3.93,-69
394,3.94,-70
395,3.95,-70
396,3.96,-71
397,3.97,-71
398,3.98,-71
399,3.99,-71
400,4.0,-70
401,4.01,-69
402,4.02,-68
403,4.03,-67
404,4.04,-65
405,4.05,-64
406,4.06,-62
407,4.07,-59
408,4.08,-57
409,4.09,-54
410,4.1,-51
411,4.11,-48
412,4.12,-45
413,4.13,-41
414,4.14,-38
415,4.15,-34
416,4.16,-30
417,4.17,-26
418,4.18,-22
419,4.19,-18
420,4.2,-14
421,4.21,-10
422,4.22,-6
423,4.23,-2
424,4.24,2
425,4.25,6
426,4.26,10
427,4.27,14
428,4.28,18
429,4.29,22
430,4.3,26
431,4.31,29
432,4.32,33
433,4.33,36
434,4.34,39
435,4.35,42
436,4.36,45
437,4.37,48
438,4.38,50
439,4.39,52
440,4.4,54
441,4.41,56
442,4.42,57
443,4.43,58
444,4.44,59
445,4.45,60
446,4.46,60
447,4.47,61
448,4.48,61
449,4.49,60
450,4.5,60
451,4.51,59
