328,3.28,24
329,3.29,28
330,3.3,32
331,3.31,36
332,3.32,40
333,3.33,43
334,3.34,46
335,3.35,49
336,3.36,52
337,3.37,54
338,3.38,56
339,3.39,59
340,3.4,60
341,3.41,62
342,3.42,63
343,3.43,64
344,3.44,65
345,3.45,65
346,3.46,65
347,3.47,65
348,3.48,65
349,3.49,64
350,3.5,63
351,3.51,62
352,3.52,61
353,3.53,59
354,3.54,57
355,3.55,55
356,3.56,52
357,3.57,50
358,3.58,47
359,3.59,44
360,3.6,41
361,3.61,38
362,3.62,34
363,3.63,30
364,3.64,26
365,3.65,23
366,3.66,19
367,3.67,14
368,3.68,10
369,3.69,6
370,3.7,2
371,3.71,-2
372,3.72,-7
373,3.73,-11
374,3.74,-15
375,3.75,-19
376,3.76,-23
377,3.77,-27
378,3.78,-31
379,3.79,-35
380,3.8,-38
381,3.81,-42
382,3.82,-45
383,3.83,-49
384,3.84,-52
385,3.85,-54
386,3.86,-57
387,3.87,-59
388,3.88,-62
389,3.89,-63
390,3.9,-65
391,3.91,-66
392,3.92,-68
393,3.93,-69
394,3.94,-69
395,3.95,-70
396,3.96,-70
397,3.97,-70
398,3.98,-70
399,3.99,-69
400,4.0,-68
401,4.01,-67
402,4.02,-66
403,4.03,-64
404,4.04,-62
405,4.05,-60
406,4.06,-58
407,4.07,-55
408,4.08,-53
409,4.09,-50
410,4.1,-47
411,4.11,-43
412,4.12,-40
413,4.13,-36
414,4.14,-33
415,4.15,-29
416,4.16,-25
417,4.17,-22
418,4.18,-18
419,4.19,-14
420,4.2,-10
421,4.21,-6
422,4.22,-2
423,4.23,2
424,4.24,6
425,4.25,10
426,4.26,14
427,4.27,18
428,4.28,22
429,4.29,25
430,4.3,29
431,4.31,32
432,4.32,35
433,4.33,38
434,4.34,41
435,4.35,44
436,4.36,46
437,4.37,48
438,4.38,50
439,4.39,52
440,4.4,54
441,4.41,55
442,4.42,56
443,4.43,57
444,4.44,58
445,4.45,58
446,4.46,58
447,4.47,58
448,4.48,58
449,4.49,58
450,4.5,57
451,4.51,56
452,4.52,54
453,4.53,53
454,4.54,51
455,4.55,49
456,4.56,47
457,4.57,44
458,4.58,42
