idx,time(s),count B,count C
95,0.95,4,-11
96,0.96,4,-14
97,0.97,4,-17
98,0.98,3,-20
99,0.99,3,-23
100,1.0,2,-26
101,1.01,2,-30
102,1.02,2,-33
103,1.03,1,-36
104,1.04,0,-39
105,1.05,0,-42
106,1.06,0,-44
107,1.07,-1,-47
108,1.08,-2,-50
109,1.09,-2,-52
110,1.1,-3,-54
111,1.11,-4,-57
112,1.12,-4,-59
113,1.13,-5,-60
114,1.14,-6,-62
115,1.15,-6,-64
116,1.16,-7,-65
117,1.17,-8,-66
118,1.18,-8,-67
119,1.19,-9,-68
120,1.2,-9,-68
121,1.21,-10,-69
122,1.22,-10,-69
123,1.23,-11,-69
124,1.24,-12,-69
125,1.25,-12,-68
126,1.26,-12,-68
127,1.27,-13,-67
128,1.28,-14,-66
129,1.29,-14,-65
130,1.3,-14,-63
131,1.31,-14,-62
132,1.32,-15,-60
133,1.33,-15,-58
134,1.34,-16,-56
135,1.35,-16,-54
136,1.36,-16,-51
137,1.37,-16,-49
138,1.38,-16,-46
139,1.39,-16,-43
140,1.4,-16,-40
141,1.41,-16,-37
142,1.42,-16,-34
143,1.43,-16,-31
144,1.44,-16,-28
145,1.45,-16,-25
146,1.46,-15,-21
147,1.47,-15,-18
148,1.48,-15,-15
149,1.49,-14,-11
150,1.5,-14,-8
151,1.51,-14,-4
152,1.52,-13,-1
153,1.53,-13,2
154,1.54,-12,5
155,1.55,-12,8
156,1.56,-11,11
157,1.57,-11,14
158,1.58,-10,17
159,1.59,-10,19
160,1.6,-9,22
161,1.61,-8,24
162,1.62,-8,26
163,1.63,-7,28
164,1.64,-6,30
165,1.65,-6,31
166,1.66,-5,33
167,1.67,-4,34
168,1.68,-4,35
169,1.69,-3,36
170,1.7,-2,36
171,1.71,-2,36
172,1.72,-2,36
173,1.73,-1,36
174,1.74,0,36
175,1.75,0,36
176,1.76,1,35
177,1.77,2,34
178,1.78,2,33
179,1.79,2,32
180,1.8,3,31
181,1.81,3,29
182,1.82,4,27
183,1.83,4,26
184,1.84,4,24
185,1.85,4,22
186,1.86,4,19
187,1.87,4,17
188,1.88,5,14
189,1.89,5,12
190,1.9,5,9
191,1.91,5,6
192,1.92,5,3
193,1.93,5,0
194,1.94,4,-3
195,1.95,4,-6
196,1.96,4,-9
197,1.97,4,-12
198,1.98,4,-15
199,1.99,4,-18
200,2.0,3,-22
201,2.01,2,-25
202,2.02,2,-28
203,2.03,2,-31
204,2.04,1,-34
205,2.05,1,-37
206,2.06,0,-40
207,2.07,0,-43
208,2.08,-1,-46
209,2.09,-2,-49
210,2.1,-2,-51
211,2.11,-3,-54
212,2.12,-3,-56
213,2.13,-4,-58
214,2.14,-4,-60
215,2.15,-5,-62
216,2.16,-6,-63
217,2.17,-6,-65
218,2.18,-7,-66
219,2.19,-8,-67
220,2.2,-8,-68
221,2.21,-9,-69
222,2.22,-10,-69
223,2.23,-10,-70
224,2.24,-11,-70
225,2.25,-12,-70
226,2.26,-12,-69
227,2.27,-12,-69
228,2.28,-13,-68
229,2.29,-14,-67
230,2.3,-14,-66
231,2.31,-14,-65
232,2.32,-14,-63
233,2.33,-15,-61
234,2.34,-15,-59
235,2.35,-16,-57
236,2.36,-16,-55
237,2.37,-16,-53
238,2.38,-16,-50
239,2.39,-16,-48
240,2.4,-16,-45
241,2.41,-16,-42
242,2.42,-16,-39
243,2.43,-16,-36
244,2.44,-16,-33
245,2.45,-16,-30
246,2.46,-16,-26
247,2.47,-16,-23
248,2.48,-15,-20
249,2.49,-15,-16
250,2.5,-15,-13
251,2.51,-14,-10
252,2.52,-14,-6
253,2.53,-14,-3
254,2.54,-13,0
255,2.55,-12,4
256,2.56,-12,7
257,2.57,-12,10
258,2.58,-11,13
259,2.59,-10,15
260,2.6,-10,18
261,2.61,-9,21
262,2.62,-9,23
263,2.63,-8,25
264,2.64,-8,27
265,2.65,-7,29
266,2.66,-6,31
267,2.67,-6,32
268,2.68,-5,33
269,2.69,-4,34
270,2.7,-4,35
271,2.71,-3,36
272,2.72,-2,36
273,2.73,-2,37
274,2.74,-1,37
275,2.75,0,37
276,2.76,0,36
277,2.77,0,36
278,2.78,1,35
279,2.79,2,34
280,2.8,2,33
281,2.81,2,32
282,2.82,3,30
283,2.83,3,29
284,2.84,4,27
285,2.85,4,25
286,2.86,4,23
287,2.87,4,21
288,2.88,4,18
289,2.89,4,16
290,2.9,5,13
291,2.91,5,11
292,2.92,5,8
293,2.93,5,5
294,2.94,5,2
295,2.95,4,-1
296,2.96,4,-4
297,2.97,4,-7
298,2.98,4,-10
299,2.99,4,-14
300,3.0,4,-17
301,3.01,3,-20
302,3.02,3,-23
303,3.03,2,-27
304,3.04,2,-30
305,3.05,2,-33
306,3.06,1,-36
307,3.07,0,-39
308,3.08,0,-42
309,3.09,0,-45
310,3.1,-1,-47
311,3.11,-2,-50
312,3.12,-2,-53
313,3.13,-3,-55
314,3.14,-4,-57
315,3.15,-4,-59
316,3.16,-5,-61
317,3.17,-6,-63
318,3.18,-6,-64
319,3.19,-7,-66
320,3.2,-8,-67
321,3.21,-8,-68
322,3.22,-9,-69
323,3.23,-10,-69
324,3.24,-10,-70
325,3.25,-10,-70
326,3.26,-11,-70
327,3.27,-12,-70
328,3.28,-12,-69
329,3.29,-13,-68
330,3.3,-13,-68
331,3.31,-14,-67
332,3.32,-14,-65
333,3.33,-14,-64
334,3.34,-15,-62
335,3.35,-15,-60
336,3.36,-15,-59
337,3.37,-16,-56
338,3.38,-16,-54
339,3.39,-16,-52
340,3.4,-16,-49
341,3.41,-16,-46
342,3.42,-16,-44
343,3.43,-16,-41
344,3.44,-16,-38
345,3.45,-16,-34
346,3.46,-16,-31
347,3.47,-16,-28
348,3.48,-16,-25
349,3.49,-16,-21
350,3.5,-15,-18
351,3.51,-15,-14
352,3.52,-14,-11
353,3.53,-14,-8
354,3.54,-14,-4
355,3.55,-13,-1
356,3.56,-13,2
357,3.57,-12,5
358,3.58,-12,8
359,3.59,-11,11
360,3.6,-11,14
361,3.61,-10,17
362,3.62,-10,20
363,3.63,-9,22
364,3.64,-8,24
365,3.65,-8,27
366,3.66,-7,29
367,3.67,-6,30
368,3.68,-6,32
369,3.69,-5,33
370,3.7,-4,35
371,3.71,-4,36
372,3.72,-3,36
373,3.73,-2,37
374,3.74,-2,37
375,3.75,-2,37
376,3.76,-1,37
377,3.77,0,37
378,3.78,0,36
379,3.79,1,36
380,3.8,1,35
381,3.81,2,34
382,3.82,2,33
383,3.83,2,31
384,3.84,3,30
385,3.85,4,28
386,3.86,4,26
387,3.87,4,24
388,3.88,4,22
389,3.89,4,20
390,3.9,4,18
391,3.91,5,15
392,3.92,5,12
393,3.93,5,9
394,3.94,5,7
395,3.95,5,4
396,3.96,5,1
397,3.97,4,-2
398,3.98,4,-6
399,3.99,4,-9
400,4.0,4,-12
401,4.01,4,-15
402,4.02,3,-18
403,4.03,3,-22
404,4.04,2,-25
405,4.05,2,-28
406,4.06,2,-31
407,4.07,1,-34
408,4.08,1,-37
409,4.09,0,-40
410,4.1,0,-43
411,4.11,-1,-46
412,4.12,-2,-49
413,4.13,-2,-51
414,4.14,-3,-54
415,4.15,-4,-56
416,4.16,-4,-58
417,4.17,-4,-60
418,4.18,-5,-62
419,4.19,-6,-64
420,4.2,-6,-65
421,4.21,-7,-67
422,4.22,-8,-68
423,4.23,-8,-69
424,4.24,-9,-69
425,4.25,-10,-70
426,4.26,-10,-70
427,4.27,-11,-70
428,4.28,-12,-70
429,4.29,-12,-70
430,4.3,-12,-69
431,4.31,-13,-68
432,4.32,-14,-68
433,4.33,-14,-66
434,4.34,-14,-65
435,4.35,-14,-63
436,4.36,-15,-62
437,4.37,-15,-60
438,4.38,-16,-58
439,4.39,-16,-56
440,4.4,-16,-53
441,4.41,-16,-51
442,4.42,-16,-48
443,4.43,-16,-45
444,4.44,-16,-42
445,4.45,-16,-39
446,4.46,-16,-36
447,4.47,-16,-33
448,4.48,-16,-30
449,4.49,-16,-26
450,4.5,-16,-23
451,4.51,-15,-20
452,4.52,-15,-16
453,4.53,-15,-13
454,4.54,-14,-9
455,4.55,-14,-6
456,4.56,-14,-3
457,4.57,-13,0
458,4.58,-12,4
459,4.59,-12,7
460,4.6,-12,10
461,4.61,-11,13
462,4.62,-10,16
463,4.63,-10,19
464,4.64,-9,21
465,4.65,-9,24
466,4.66,-8,26
467,4.67,-8,28
468,4.68,-7,30
469,4.69,-6,31
470,4.7,-6,33
471,4.71,-5,34
472,4.72,-4,35
473,4.73,-4,36
474,4.74,-3,37
475,4.75,-2,37
476,4.76,-2,38
477,4.77,-1,38
478,4.78,0,37
479,4.79,0,37
480,4.8,0,36
481,4.81,1,36
482,4.82,2,35
483,4.83,2,34
484,4.84,2,32
485,4.85,3,31
486,4.86,3,29
487,4.87,4,27
488,4.88,4,26
489,4.89,4,23
490,4.9,4,21
491,4.91,4,19
492,4.92,4,16
493,4.93,5,14
494,4.94,5,11
495,4.95,5,8
496,4.96,5,5
497,4.97,5,2
498,4.98,5,-1
499,4.99,4,-4
500,5.0,4,-7
501,5.01,4,-10
502,5.02,4,-14
503,5.03,4,-17
504,5.04,3,-20
505,5.05,3,-23
506,5.06,2,-27
507,5.07,2,-30
508,5.08,2,-33
509,5.09,1,-36
510,5.1,0,-39
511,5.11,0,-42
512,5.12,0,-45
513,5.13,-1,-48
514,5.14,-2,-50
515,5.15,-2,-53
516,5.16,-3,-55
517,5.17,-4,-58
518,5.18,-4,-60
519,5.19,-5,-62
520,5.2,-6,-63
521,5.21,-6,-65
522,5.22,-7,-66
523,5.23,-8,-68
524,5.24,-8,-68
525,5.25,-9,-69
526,5.26,-9,-70
527,5.27,-10,-70
528,5.28,-10,-70
529,5.29,-11,-70
530,5.3,-12,-70
531,5.31,-12,-70
532,5.32,-12,-69
533,5.33,-13,-68
534,5.34,-14,-67
535,5.35,-14,-66
536,5.36,-14,-64
537,5.37,-14,-63
538,5.38,-15,-61
539,5.39,-15,-59
540,5.4,-16,-57
541,5.41,-16,-55
542,5.42,-16,-52
543,5.43,-16,-50
544,5.44,-16,-47
545,5.45,-16,-44
546,5.46,-16,-41
547,5.47,-16,-38
548,5.48,-16,-35
549,5.49,-16,-31
550,5.5,-16,-28
551,5.51,-15,-25
552,5.52,-15,-21
553,5.53,-15,-18
554,5.54,-14,-15
555,5.55,-14,-11
556,5.56,-14,-8
557,5.57,-14,-4
558,5.58,-13,-1
559,5.59,-12,2
560,5.6,-12,6
561,5.61,-12,9
562,5.62,-11,12
563,5.63,-10,15
564,5.64,-10,17
565,5.65,-9,20
566,5.66,-8,22
567,5.67,-8,25
568,5.68,-8,27
569,5.69,-7,29
570,5.7,-6,31
571,5.71,-6,32
572,5.72,-5,34
573,5.73,-4,35
574,5.74,-4,36
575,5.75,-3,37
576,5.76,-2,37
577,5.77,-2,38
578,5.78,-1,38
579,5.79,0,38
580,5.8,0,38
581,5.81,1,37
582,5.82,1,36
583,5.83,2,36
584,5.84,2,34
585,5.85,2,33
586,5.86,3,32
587,5.87,4,30
588,5.88,4,29
589,5.89,4,27
590,5.9,4,25
591,5.91,4,22
592,5.92,4,20
593,5.93,5,18
594,5.94,5,15
595,5.95,5,12
596,5.96,5,10
597,5.97,5,7
598,5.98,5,4
599,5.99,5,1
600,6.0,5,-2
601,6.01,4,-6
602,6.02,4,-9
603,6.03,4,-12
604,6.04,4,-15
605,6.05,4,-18
606,6.06,3,-22
607,6.07,2,-25
608,6.08,2,-28
609,6.09,2,-31
610,6.1,1,-34
611,6.11,1,-38
612,6.12,0,-41
613,6.13,0,-44
614,6.14,-1,-46
615,6.15,-2,-49
616,6.16,-2,-52
617,6.17,-3,-54
618,6.18,-4,-57
619,6.19,-4,-59
620,6.2,-4,-61
621,6.21,-5,-63
622,6.22,-6,-64
623,6.23,-6,-66
624,6.24,-7,-67
625,6.25,-8,-68
626,6.26,-8,-69
627,6.27,-9,-70
628,6.28,-10,-70
629,6.29,-10,-71
630,6.3,-11,-71
631,6.31,-12,-71
632,6.32,-12,-70
633,6.33,-12,-70
634,6.34,-13,-69
635,6.35,-14,-68
636,6.36,-14,-67
637,6.37,-14,-66
638,6.38,-14,-64
639,6.39,-15,-62
640,6.4,-15,-60
641,6.41,-16,-58
642,6.42,-16,-56
643,6.43,-16,-54
644,6.44,-16,-51
645,6.45,-16,-48
646,6.46,-16,-46
647,6.47,-16,-43
648,6.48,-16,-40
649,6.49,-16,-36
650,6.5,-16,-33
651,6.51,-16,-30
652,6.52,-16,-27
653,6.53,-16,-23
654,6.54,-15,-20
655,6.55,-15,-16
656,6.56,-14,-13
657,6.57,-14,-10
658,6.58,-14,-6
659,6.59,-14,-3
660,6.6,-13,1
661,6.61,-12,4
662,6.62,-12,7
663,6.63,-12,10
664,6.64,-11,13
665,6.65,-10,16
666,6.66,-10,19
667,6.67,-9,21
668,6.68,-8,24
669,6.69,-8,26
670,6.7,-8,28
671,6.71,-7,30
672,6.72,-6,32
673,6.73,-6,33
674,6.74,-5,35
675,6.75,-4,36
676,6.76,-4,37
677,6.77,-3,37
678,6.78,-2,38
679,6.79,-2,38
680,6.8,-1,38
681,6.81,0,38
682,6.82,0,37
683,6.83,0,37
684,6.84,1,36
685,6.85,2,35
686,6.86,2,34
687,6.87,2,33
688,6.88,3,31
689,6.89,3,30
690,6.9,4,28
691,6.91,4,26
692,6.92,4,24
693,6.93,4,22
694,6.94,4,19
695,6.95,4,17
696,6.96,5,14
697,6.97,5,11
698,6.98,5,8
699,6.99,5,6
700,7.0,5,3
701,7.01,4,-1
702,7.02,4,-4
703,7.03,4,-7
704,7.04,4,-10
705,7.05,4,-13
706,7.06,4,-17
707,7.07,3,-20
708,7.08,3,-23
709,7.09,2,-26
710,7.1,2,-30
711,7.11,2,-33
712,7.12,1,-36
713,7.13,0,-39
714,7.14,0,-42
715,7.15,-1,-45
716,7.16,-1,-48
717,7.17,-2,-50
718,7.18,-2,-53
719,7.19,-3,-55
720,7.2,-4,-58
721,7.21,-4,-60
722,7.22,-5,-62
723,7.23,-6,-63
724,7.24,-6,-65
725,7.25,-7,-66
726,7.26,-8,-68
727,7.27,-8,-69
728,7.28,-9,-70
729,7.29,-10,-70
730,7.3,-10,-70
731,7.31,-11,-71
732,7.32,-11,-71
733,7.33,-12,-70
734,7.34,-12,-70
735,7.35,-13,-69
736,7.36,-13,-69
737,7.37,-14,-68
738,7.38,-14,-66
739,7.39,-14,-65
740,7.4,-15,-63
741,7.41,-15,-61
742,7.42,-16,-59
743,7.43,-16,-57
744,7.44,-16,-55
745,7.45,-16,-52
746,7.46,-16,-50
747,7.47,-16,-47
748,7.48,-16,-44
749,7.49,-16,-41
750,7.5,-16,-38
751,7.51,-16,-35
752,7.52,-16,-32
753,7.53,-16,-28
754,7.54,-16,-25
755,7.55,-16,-22
756,7.56,-15,-18
757,7.57,-15,-15
758,7.58,-14,-11
759,7.59,-14,-8
760,7.6,-14,-4
761,7.61,-13,-1
762,7.62,-13,2
763,7.63,-12,6
764,7.64,-12,9
765,7.65,-11,12
766,7.66,-11,15
767,7.67,-10,17
768,7.68,-10,20
769,7.69,-9,23
770,7.7,-8,25
771,7.71,-8,27
772,7.72,-7,29
773,7.73,-6,31
774,7.74,-6,33
775,7.75,-5,34
776,7.76,-4,35
777,7.77,-4,36
778,7.78,-3,37
779,7.79,-2,38
780,7.8,-2,38
781,7.81,-1,38
782,7.82,-1,38
783,7.83,0,38
784,7.84,0,37
785,7.85,1,37
786,7.86,2,36
787,7.87,2,35
788,7.88,2,34
789,7.89,3,32
790,7.9,3,30
791,7.91,4,29
792,7.92,4,27
793,7.93,4,25
794,7.94,4,23
795,7.95,4,20
796,7.96,4,18
797,7.97,5,15
798,7.98,5,13
799,7.99,5,10
800,8.0,5,7
801,8.01,5,4
802,8.02,5,1
803,8.03,4,-2
804,8.04,4,-5
805,8.05,4,-9
806,8.06,4,-12
807,8.07,4,-15
808,8.08,3,-18
809,8.09,3,-22
810,8.1,2,-25
811,8.11,2,-28
812,8.12,2,-31
813,8.13,1,-35
814,8.14,1,-38
815,8.15,0,-41
816,8.16,0,-44
817,8.17,-1,-46
818,8.18,-2,-49
819,8.19,-2,-52
820,8.2,-3,-54
821,8.21,-4,-57
822,8.22,-4,-59
823,8.23,-5,-61
824,8.24,-6,-63
825,8.25,-6,-64
826,8.26,-6,-66
827,8.27,-7,-67
828,8.28,-8,-68
829,8.29,-8,-69
830,8.3,-9,-70
831,8.31,-10,-70
832,8.32,-10,-71
833,8.33,-11,-71
834,8.34,-12,-71
835,8.35,-12,-70
836,8.36,-12,-70
837,8.37,-13,-69
838,8.38,-14,-68
839,8.39,-14,-67
840,8.4,-14,-66
841,8.41,-14,-64
842,8.42,-15,-62
843,8.43,-15,-60
844,8.44,-16,-58
845,8.45,-16,-56
846,8.46,-16,-54
847,8.47,-16,-51
848,8.48,-16,-48
849,8.49,-16,-46
850,8.5,-16,-43
851,8.51,-16,-40
852,8.52,-16,-36
853,8.53,-16,-33
854,8.54,-16,-30
855,8.55,-16,-27
856,8.56,-16,-23
857,8.57,-15,-20
858,8.58,-15,-16
859,8.59,-14,-13
860,8.6,-14,-9
861,8.61,-14,-6
862,8.62,-14,-3
863,8.63,-13,1
864,8.64,-12,4
865,8.65,-12,7
866,8.66,-12,10
867,8.67,-11,13
868,8.68,-10,16
869,8.69,-10,19
870,8.7,-9,22
871,8.71,-8,24
872,8.72,-8,26
873,8.73,-7,28
874,8.74,-6,30
875,8.75,-6,32
876,8.76,-5,34
877,8.77,-4,35
878,8.78,-4,36
879,8.79,-3,37
880,8.8,-3,37
881,8.81,-2,38
882,8.82,-2,38
883,8.83,-1,38
884,8.84,0,38
885,8.85,0,38
886,8.86,1,37
887,8.87,1,36
888,8.88,2,35
889,8.89,2,34
890,8.9,2,33
891,8.91,3,31
892,8.92,4,30
893,8.93,4,28
894,8.94,4,26
895,8.95,4,24
896,8.96,4,22
897,8.97,4,19
898,8.98,5,17
899,8.99,5,14
900,9.0,5,11
901,9.01,5,8
902,9.02,5,6
903,9.03,5,2
904,9.04,5,-1
905,9.05,4,-4
906,9.06,4,-7
907,9.07,4,-10
908,9.08,4,-14
909,9.09,4,-17
910,9.1,3,-20
911,9.11,3,-24
912,9.12,2,-27
913,9.13,2,-30
914,9.14,2,-33
915,9.15,1,-36
916,9.16,0,-40
917,9.17,0,-42
918,9.18,-1,-45
919,9.19,-1,-48
920,9.2,-2,-51
921,9.21,-2,-53
922,9.22,-3,-56
923,9.23,-4,-58
924,9.24,-4,-60
925,9.25,-5,-62
926,9.26,-6,-64
927,9.27,-6,-66
928,9.28,-7,-67
929,9.29,-8,-68
930,9.3,-8,-69
931,9.31,-9,-70
932,9.32,-10,-70
933,9.33,-10,-71
934,9.34,-10,-71
935,9.35,-11,-71
936,9.36,-12,-71
937,9.37,-12,-70
938,9.38,-13,-70
939,9.39,-13,-69
940,9.4,-14,-68
941,9.41,-14,-66
942,9.42,-14,-65
943,9.43,-15,-63
944,9.44,-15,-62
945,9.45,-15,-60
946,9.46,-16,-57
947,9.47,-16,-55
948,9.48,-16,-52
949,9.49,-16,-50
950,9.5,-16,-47
951,9.51,-16,-44
952,9.52,-16,-41
953,9.53,-16,-38
954,9.54,-16,-35
955,9.55,-16,-32
956,9.56,-16,-28
957,9.57,-16,-25
958,9.58,-15,-21
959,9.59,-15,-18
960,9.6,-15,-14
961,9.61,-14,-11
962,9.62,-14,-8
963,9.63,-14,-4
964,9.64,-13,-1
965,9.65,-13,3
966,9.66,-12,6
967,9.67,-12,9
968,9.68,-11,12
969,9.69,-10,15
970,9.7,-10,18
971,9.71,-10,20
972,9.72,-9,23
973,9.73,-8,25
974,9.74,-8,28
975,9.75,-7,29
976,9.76,-6,31
977,9.77,-6,33
978,9.78,-5,34
979,9.79,-4,36
980,9.8,-4,36
981,9.81,-3,37
982,9.82,-2,38
983,9.83,-2,38
984,9.84,-1,38
985,9.85,0,38
986,9.86,0,38
987,9.87,0,37
988,9.88,1,37
989,9.89,2,36
990,9.9,2,35
991,9.91,2,33
992,9.92,3,32
993,9.93,3,30
994,9.94,4,29
995,9.95,4,27
996,9.96,4,25
997,9.97,4,22
998,9.98,4,20
999,9.99,5,18
1000,10.0,5,15
