idx,time(s),count B,count C
2,0.02,17,54
3,0.03,16,53
4,0.04,16,52
5,0.05,15,50
6,0.06,14,49
7,0.07,13,47
8,0.08,12,45
9,0.09,11,44
10,0.1,10,42
11,0.11,9,39
12,0.12,8,37
13,0.13,6,35
14,0.14,5,32
15,0.15,4,30
16,0.16,3,27
17,0.17,2,24
18,0.18,0,22
19,0.19,-2,19
20,0.2,-3,16
21,0.21,-4,13
22,0.22,-6,10
23,0.23,-7,7
24,0.24,-8,4
25,0.25,-10,1
26,0.26,-11,-3
27,0.27,-12,-6
28,0.28,-14,-9
29,0.29,-15,-12
30,0.3,-16,-15
31,0.31,-18,-18
32,0.32,-19,-21
33,0.33,-20,-24
34,0.34,-21,-27
35,0.35,-22,-30
36,0.36,-23,-33
37,0.37,-24,-36
38,0.38,-25,-38
39,0.39,-26,-41
40,0.4,-27,-43
41,0.41,-28,-46
42,0.42,-28,-48
43,0.43,-29,-50
44,0.44,-29,-52
45,0.45,-30,-53
46,0.46,-30,-55
47,0.47,-30,-56
48,0.48,-31,-58
49,0.49,-31,-59
50,0.5,-31,-60
51,0.51,-31,-61
52,0.52,-31,-61
53,0.53,-31,-62
54,0.54,-31,-62
55,0.55,-31,-62
56,0.56,-30,-62
57,0.57,-30,-62
58,0.58,-30,-61
59,0.59,-29,-60
60,0.6,-28,-60
61,0.61,-28,-59
62,0.62,-27,-57
63,0.63,-26,-56
64,0.64,-26,-55
65,0.65,-24,-53
66,0.66,-24,-51
67,0.67,-22,-49
68,0.68,-22,-47
69,0.69,-20,-45
70,0.7,-19,-42
71,0.71,-18,-40
72,0.72,-17,-37
73,0.73,-16,-34
74,0.74,-14,-32
75,0.75,-13,-29
76,0.76,-12,-26
77,0.77,-10,-23
78,0.78,-9,-20
79,0.79,-8,-16
80,0.8,-6,-13
81,0.81,-4,-10
82,0.82,-3,-6
83,0.83,-2,-3
84,0.84,0,0
85,0.85,1,3
86,0.86,2,7
87,0.87,4,10
88,0.88,5,13
89,0.89,6,16
90,0.9,8,20
91,0.91,8,23
92,0.92,10,26
93,0.93,11,29
94,0.94,12,31
95,0.95,13,34
96,0.96,14,37
97,0.97,15,39
98,0.98,16,41
99,0.99,16,44
100,1.0,17,46
101,1.01,18,47
102,1.02,18,49
103,1.03,19,51
104,1.04,19,52
105,1.05,20,53
106,1.06,20,54
107,1.07,20,55
108,1.08,20,55
109,1.09,20,56
110,1.1,20,56
111,1.11,20,56
112,1.12,20,56
113,1.13,19,56
114,1.14,19,55
115,1.15,18,55
116,1.16,18,54
117,1.17,17,53
118,1.18,16,52
119,1.19,16,51
120,1.2,15,49
121,1.21,14,48
122,1.22,13,46
123,1.23,12,44
124,1.24,11,42
125,1.25,10,40
126,1.26,9,38
127,1.27,8,36
128,1.28,6,34
129,1.29,5,31
130,1.3,4,29
131,1.31,2,26
132,1.32,1,23
133,1.33,0,21
134,1.34,-2,18
135,1.35,-3,15
136,1.36,-4,12
137,1.37,-6,9
138,1.38,-7,6
139,1.39,-9,3
140,1.4,-10,0
141,1.41,-12,-3
142,1.42,-13,-6
143,1.43,-14,-10
144,1.44,-15,-13
145,1.45,-16,-16
146,1.46,-18,-19
147,1.47,-19,-22
148,1.48,-20,-25
149,1.49,-21,-28
150,1.5,-22,-30
151,1.51,-24,-33
152,1.52,-24,-36
153,1.53,-25,-38
154,1.54,-26,-41
155,1.55,-27,-43
156,1.56,-28,-46
157,1.57,-28,-48
158,1.58,-29,-50
159,1.59,-30,-51
160,1.6,-30,-53
161,1.61,-30,-55
162,1.62,-30,-56
163,1.63,-31,-57
164,1.64,-31,-58
165,1.65,-31,-59
166,1.66,-31,-60
167,1.67,-31,-61
168,1.68,-31,-61
169,1.69,-31,-61
170,1.7,-31,-61
171,1.71,-30,-61
172,1.72,-30,-61
173,1.73,-30,-60
174,1.74,-29,-60
175,1.75,-28,-59
176,1.76,-28,-58
177,1.77,-27,-57
178,1.78,-26,-55
179,1.79,-25,-54
180,1.8,-24,-52
181,1.81,-24,-50
182,1.82,-22,-48
183,1.83,-21,-46
184,1.84,-20,-44
185,1.85,-19,-42
186,1.86,-18,-39
187,1.87,-16,-37
188,1.88,-16,-34
189,1.89,-14,-31
190,1.9,-13,-28
191,1.91,-12,-25
192,1.92,-10,-22
193,1.93,-8,-19
194,1.94,-7,-16
195,1.95,-6,-13
196,1.96,-4,-9
197,1.97,-3,-6
198,1.98,-2,-3
199,1.99,0,0
200,2.0,1,4
201,2.01,2,7
202,2.02,4,10
203,2.03,5,14
204,2.04,6,17
205,2.05,8,20
206,2.06,9,23
207,2.07,10,26
208,2.08,11,29
209,2.09,12,31
