idx,time(s),count B,count C
120,1.2,-1,3
121,1.21,-1,3
122,1.22,-1,2
123,1.23,-1,2
124,1.24,0,1
125,1.25,0,0
126,1.26,0,-1
127,1.27,1,-2
128,1.28,2,-3
129,1.29,2,-4
130,1.3,3,-6
131,1.31,4,-7
132,1.32,5,-9
133,1.33,6,-10
134,1.34,7,-12
135,1.35,8,-14
136,1.36,9,-16
137,1.37,10,-18
138,1.38,11,-19
139,1.39,12,-21
140,1.4,13,-23
141,1.41,14,-25
142,1.42,16,-27
143,1.43,17,-29
144,1.44,18,-31
145,1.45,19,-33
146,1.46,20,-35
147,1.47,22,-36
148,1.48,23,-38
149,1.49,24,-40
150,1.5,25,-41
151,1.51,26,-43
152,1.52,27,-44
153,1.53,28,-46
154,1.54,29,-47
155,1.55,30,-48
156,1.56,30,-49
157,1.57,31,-50
158,1.58,31,-51
159,1.59,32,-51
160,1.6,32,-52
161,1.61,32,-52
162,1.62,33,-52
163,1.63,33,-52
164,1.64,33,-52
165,1.65,33,-52
166,1.66,33,-52
167,1.67,33,-52
168,1.68,33,-51
169,1.69,32,-50
170,1.7,32,-49
171,1.71,31,-48
172,1.72,31,-47
173,1.73,30,-46
174,1.74,29,-45
175,1.75,29,-43
176,1.76,28,-42
177,1.77,27,-40
178,1.78,26,-39
179,1.79,25,-37
180,1.8,24,-35
181,1.81,22,-33
182,1.82,22,-31
183,1.83,20,-29
184,1.84,19,-27
185,1.85,18,-26
186,1.86,17,-24
187,1.87,16,-22
188,1.88,14,-20
189,1.89,13,-18
190,1.9,12,-16
191,1.91,11,-14
192,1.92,10,-12
193,1.93,9,-10
194,1.94,8,-9
195,1.95,7,-7
196,1.96,6,-6
197,1.97,5,-4
198,1.98,4,-3
199,1.99,3,-2
200,2.0,2,0
201,2.01,2,0
202,2.02,1,1
203,2.03,0,2
204,2.04,0,3
205,2.05,0,3
206,2.06,-1,3
207,2.07,-1,3
208,2.08,-1,3
209,2.09,-1,3
210,2.1,-1,3
211,2.11,-1,3
212,2.12,-1,2
213,2.13,0,1
214,2.14,0,1
215,2.15,0,0
216,2.16,1,-1
217,2.17,1,-2
218,2.18,2,-3
219,2.19,2,-5
220,2.2,3,-6
221,2.21,4,-8
222,2.22,5,-9
223,2.23,6,-11
224,2.24,7,-13
225,2.25,8,-14
226,2.26,9,-16
227,2.27,10,-18
228,2.28,11,-20
229,2.29,12,-22
230,2.3,14,-24
231,2.31,15,-26
232,2.32,16,-28
233,2.33,17,-30
234,2.34,18,-32
235,2.35,20,-33
236,2.36,21,-35
237,2.37,22,-37
238,2.38,23,-39
239,2.39,24,-40
240,2.4,25,-42
241,2.41,26,-44
242,2.42,27,-45
243,2.43,28,-46
244,2.44,29,-47
245,2.45,30,-48
246,2.46,30,-49
247,2.47,31,-50
248,2.48,32,-51
249,2.49,32,-52
250,2.5,32,-52
251,2.51,33,-52
252,2.52,33,-53
253,2.53,33,-53
254,2.54,33,-53
255,2.55,33,-52
256,2.56,33,-52
257,2.57,33,-52
258,2.58,32,-51
259,2.59,32,-50
260,2.6,32,-49
261,2.61,31,-48
262,2.62,31,-47
263,2.63,30,-46
264,2.64,29,-44
265,2.65,28,-43
266,2.66,28,-42
267,2.67,26,-40
268,2.68,26,-38
269,2.69,24,-36
270,2.7,24,-35
271,2.71,22,-33
272,2.72,21,-31
273,2.73,20,-29
274,2.74,19,-27
275,2.75,18,-25
276,2.76,16,-23
277,2.77,15,-21
278,2.78,14,-19
279,2.79,13,-17
280,2.8,12,-15
281,2.81,10,-13
282,2.82,10,-12
283,2.83,8,-10
284,2.84,7,-8
285,2.85,6,-7
286,2.86,5,-5
287,2.87,4,-4
288,2.88,4,-2
289,2.89,3,-1
290,2.9,2,0
291,2.91,2,1
292,2.92,1,2
293,2.93,0,2
294,2.94,0,3
295,2.95,0,3
296,2.96,-1,3
297,2.97,-1,4
298,2.98,-1,4
299,2.99,-1,3
300,3.0,-1,3
301,3.01,-1,2
302,3.02,-1,2
303,3.03,0,1
304,3.04,0,0
305,3.05,0,0
306,3.06,1,-1
307,3.07,2,-2
308,3.08,2,-4
309,3.09,3,-5
310,3.1,4,-6
311,3.11,4,-8
312,3.12,5,-10
313,3.13,6,-11
314,3.14,7,-13
315,3.15,8,-15
316,3.16,10,-17
317,3.17,10,-19
318,3.18,12,-20
319,3.19,13,-22
320,3.2,14,-24
321,3.21,15,-26
322,3.22,16,-28
323,3.23,18,-30
324,3.24,19,-32
325,3.25,20,-34
326,3.26,21,-36
327,3.27,22,-38
328,3.28,23,-39
329,3.29,24,-41
330,3.3,26,-42
331,3.31,26,-44
332,3.32,28,-45
333,3.33,28,-47
334,3.34,29,-48
335,3.35,30,-49
336,3.36,30,-50
337,3.37,31,-51
338,3.38,32,-51
339,3.39,32,-52
340,3.4,32,-52
341,3.41,33,-53
342,3.42,33,-53
343,3.43,33,-53
344,3.44,33,-53
345,3.45,33,-52
346,3.46,33,-52
347,3.47,33,-52
348,3.48,32,-51
349,3.49,32,-50
350,3.5,32,-49
351,3.51,31,-48
352,3.52,30,-47
353,3.53,30,-46
354,3.54,29,-44
355,3.55,28,-43
356,3.56,27,-41
357,3.57,26,-40
358,3.58,25,-38
359,3.59,24,-36
360,3.6,23,-34
361,3.61,22,-32
362,3.62,21,-30
363,3.63,20,-28
364,3.64,18,-26
365,3.65,18,-24
366,3.66,16,-22
367,3.67,15,-20
368,3.68,14,-19
369,3.69,13,-17
370,3.7,12,-15
371,3.71,10,-13
372,3.72,9,-11
373,3.73,8,-9
374,3.74,7,-8
375,3.75,6,-6
376,3.76,5,-5
377,3.77,4,-3
378,3.78,4,-2
379,3.79,3,-1
380,3.8,2,0
381,3.81,1,1
382,3.82,1,2
383,3.83,0,2
384,3.84,0,3
385,3.85,0,3
386,3.86,-1,4
387,3.87,-1,4
388,3.88,-1,4
389,3.89,-1,3
390,3.9,-1,3
391,3.91,-1,3
392,3.92,-1,2
393,3.93,0,1
394,3.94,0,0
395,3.95,0,0
396,3.96,1,-2
397,3.97,2,-3
398,3.98,2,-4
399,3.99,3,-5
400,4.0,4,-7
401,4.01,5,-8
402,4.02,6,-10
403,4.03,6,-12
404,4.04,8,-13
405,4.05,8,-15
406,4.06,10,-17
407,4.07,11,-19
408,4.08,12,-21
409,4.09,13,-23
410,4.1,14,-25
411,4.11,16,-27
412,4.12,17,-28
413,4.13,18,-30
414,4.14,19,-32
415,4.15,20,-34
416,4.16,22,-36
417,4.17,23,-38
418,4.18,24,-39
419,4.19,25,-41
420,4.2,26,-43
421,4.21,27,-44
422,4.22,28,-46
423,4.23,28,-47
424,4.24,29,-48
425,4.25,30,-49
426,4.26,31,-50
427,4.27,31,-51
428,4.28,32,-51
429,4.29,32,-52
430,4.3,32,-52
431,4.31,33,-53
432,4.32,33,-53
433,4.33,33,-53
434,4.34,33,-53
435,4.35,33,-52
436,4.36,33,-52
437,4.37,33,-51
438,4.38,32,-51
439,4.39,32,-50
440,4.4,32,-49
441,4.41,31,-48
442,4.42,30,-47
443,4.43,30,-45
444,4.44,29,-44
445,4.45,28,-42
446,4.46,27,-41
447,4.47,26,-39
448,4.48,25,-38
449,4.49,24,-36
450,4.5,23,-34
451,4.51,22,-32
452,4.52,20,-30
453,4.53,20,-28
454,4.54,18,-26
455,4.55,17,-24
456,4.56,16,-22
457,4.57,15,-20
458,4.58,14,-18
459,4.59,12,-16
460,4.6,11,-14
461,4.61,10,-13
462,4.62,9,-11
463,4.63,8,-9
464,4.64,7,-8
465,4.65,6,-6
466,4.66,5,-4
467,4.67,4,-3
468,4.68,3,-2
469,4.69,2,-1
470,4.7,2,0
471,4.71,1,1
472,4.72,1,2
473,4.73,0,2
474,4.74,0,3
475,4.75,0,3
476,4.76,-1,4
477,4.77,-1,4
478,4.78,-1,3
479,4.79,-1,3
480,4.8,-1,3
481,4.81,-1,2
482,4.82,-1,2
483,4.83,0,1
484,4.84,0,0
485,4.85,0,-1
486,4.86,1,-2
487,4.87,2,-3
488,4.88,2,-4
489,4.89,3,-6
490,4.9,4,-7
491,4.91,5,-9
492,4.92,6,-10
493,4.93,7,-12
494,4.94,8,-14
495,4.95,9,-16
496,4.96,10,-17
497,4.97,11,-19
498,4.98,12,-21
499,4.99,14,-23
500,5.0,15,-25
501,5.01,16,-27
502,5.02,17,-29
503,5.03,18,-31
504,5.04,20,-33
505,5.05,20,-35
506,5.06,22,-36
507,5.07,23,-38
508,5.08,24,-40
509,5.09,25,-41
510,5.1,26,-43
511,5.11,27,-44
512,5.12,28,-46
513,5.13,29,-47
514,5.14,30,-48
515,5.15,30,-49
516,5.16,31,-50
517,5.17,32,-51
518,5.18,32,-51
519,5.19,32,-52
520,5.2,33,-52
521,5.21,33,-52
522,5.22,33,-53
523,5.23,33,-53
524,5.24,33,-52
525,5.25,33,-52
526,5.26,33,-52
527,5.27,32,-51
528,5.28,32,-50
529,5.29,32,-50
530,5.3,31,-48
531,5.31,31,-47
532,5.32,30,-46
533,5.33,29,-45
534,5.34,28,-44
535,5.35,28,-42
536,5.36,27,-40
537,5.37,26,-39
538,5.38,25,-37
539,5.39,24,-35
540,5.4,22,-33
541,5.41,21,-31
542,5.42,20,-30
543,5.43,19,-28
544,5.44,18,-26
545,5.45,17,-24
546,5.46,16,-22
547,5.47,14,-20
548,5.48,13,-18
549,5.49,12,-16
550,5.5,11,-14
551,5.51,10,-12
552,5.52,8,-10
553,5.53,8,-9
554,5.54,6,-7
555,5.55,6,-6
556,5.56,4,-4
557,5.57,4,-3
558,5.58,3,-2
559,5.59,2,-1
560,5.6,2,0
561,5.61,1,1
562,5.62,0,2
563,5.63,0,2
564,5.64,0,3
565,5.65,-1,3
566,5.66,-1,3
567,5.67,-1,3
568,5.68,-1,3
569,5.69,-1,3
570,5.7,-1,3
571,5.71,-1,2
572,5.72,0,1
573,5.73,0,1
574,5.74,0,0
575,5.75,1,-1
576,5.76,1,-2
577,5.77,2,-4
578,5.78,3,-5
579,5.79,4,-6
580,5.8,4,-8
581,5.81,5,-9
582,5.82,6,-11
583,5.83,7,-13
584,5.84,8,-14
585,5.85,9,-16
586,5.86,10,-18
587,5.87,12,-20
588,5.88,13,-22
589,5.89,14,-24
590,5.9,15,-26
591,5.91,16,-28
592,5.92,18,-30
593,5.93,19,-32
594,5.94,20,-33
595,5.95,21,-35
596,5.96,22,-37
597,5.97,23,-39
598,5.98,24,-40
599,5.99,25,-42
600,6.0,26,-43
601,6.01,27,-45
602,6.02,28,-46
603,6.03,29,-47
604,6.04,30,-48
605,6.05,30,-49
606,6.06,31,-50
607,6.07,32,-51
608,6.08,32,-52
609,6.09,32,-52
610,6.1,33,-52
611,6.11,33,-52
612,6.12,33,-52
613,6.13,33,-52
614,6.14,33,-52
615,6.15,33,-52
616,6.16,33,-51
617,6.17,32,-51
618,6.18,32,-50
619,6.19,32,-49
620,6.2,31,-48
621,6.21,30,-47
622,6.22,30,-46
623,6.23,29,-44
624,6.24,28,-43
625,6.25,27,-41
626,6.26,26,-40
627,6.27,26,-38
628,6.28,24,-36
629,6.29,23,-34
630,6.3,22,-33
631,6.31,21,-31
632,6.32,20,-29
633,6.33,19,-27
634,6.34,18,-25
635,6.35,16,-23
636,6.36,15,-21
637,6.37,14,-19
638,6.38,13,-17
639,6.39,12,-15
640,6.4,10,-13
641,6.41,9,-12
642,6.42,8,-10
643,6.43,7,-8
644,6.44,6,-7
645,6.45,5,-5
646,6.46,4,-4
647,6.47,4,-2
648,6.48,3,-1
649,6.49,2,0
650,6.5,1,1
651,6.51,1,2
652,6.52,0,2
653,6.53,0,3
654,6.54,0,3
655,6.55,-1,3
656,6.56,-1,3
657,6.57,-1,3
658,6.58,-1,3
659,6.59,-1,3
660,6.6,-1,2
661,6.61,-1,2
662,6.62,0,1
663,6.63,0,0
664,6.64,0,-1
665,6.65,1,-2
666,6.66,2,-3
667,6.67,2,-4
668,6.68,3,-5
669,6.69,4,-7
670,6.7,4,-8
671,6.71,6,-10
672,6.72,6,-12
673,6.73,8,-13
674,6.74,8,-15
675,6.75,10,-17
676,6.76,11,-19
677,6.77,12,-21
678,6.78,13,-23
679,6.79,14,-24
680,6.8,15,-26
681,6.81,16,-28
682,6.82,18,-30
683,6.83,19,-32
684,6.84,20,-34
685,6.85,21,-36
686,6.86,22,-38
687,6.87,24,-39
688,6.88,24,-41
689,6.89,26,-42
690,6.9,27,-44
691,6.91,28,-45
692,6.92,28,-47
693,6.93,29,-48
694,6.94,30,-49
695,6.95,31,-50
696,6.96,31,-50
697,6.97,32,-51
698,6.98,32,-52
699,6.99,32,-52
700,7.0,33,-52
701,7.01,33,-53
702,7.02,33,-53
703,7.03,33,-52
704,7.04,33,-52
705,7.05,33,-52
706,7.06,33,-51
707,7.07,32,-51
708,7.08,32,-50
709,7.09,32,-49
710,7.1,31,-48
711,7.11,30,-47
712,7.12,30,-45
713,7.13,29,-44
714,7.14,28,-42
715,7.15,27,-41
716,7.16,26,-39
717,7.17,25,-38
718,7.18,24,-36
719,7.19,23,-34
720,7.2,22,-32
721,7.21,21,-30
722,7.22,20,-28
723,7.23,18,-26
724,7.24,17,-24
725,7.25,16,-22
726,7.26,15,-20
727,7.27,14,-18
728,7.28,12,-16
729,7.29,11,-14
730,7.3,10,-13
731,7.31,9,-11
732,7.32,8,-9
733,7.33,7,-8
734,7.34,6,-6
735,7.35,5,-4
736,7.36,4,-3
737,7.37,3,-2
738,7.38,2,-1
739,7.39,2,0
740,7.4,1,1
741,7.41,1,2
742,7.42,0,2
743,7.43,0,3
744,7.44,0,3
745,7.45,-1,4
746,7.46,-1,4
747,7.47,-1,4
748,7.48,-1,3
749,7.49,-1,3
750,7.5,-1,2
751,7.51,-1,2
752,7.52,0,1
753,7.53,0,0
754,7.54,0,-1
755,7.55,1,-2
756,7.56,2,-3
757,7.57,2,-4
758,7.58,3,-6
759,7.59,4,-7
760,7.6,5,-9
761,7.61,6,-10
762,7.62,7,-12
763,7.63,8,-14
764,7.64,9,-16
765,7.65,10,-17
766,7.66,11,-19
767,7.67,12,-21
768,7.68,14,-23
769,7.69,14,-25
770,7.7,16,-27
771,7.71,17,-29
772,7.72,18,-31
773,7.73,19,-33
774,7.74,20,-35
775,7.75,22,-36
776,7.76,23,-38
777,7.77,24,-40
778,7.78,25,-41
779,7.79,26,-43
780,7.8,27,-44
781,7.81,28,-46
782,7.82,29,-47
783,7.83,30,-48
784,7.84,30,-49
785,7.85,31,-50
786,7.86,31,-51
787,7.87,32,-52
788,7.88,32,-52
789,7.89,32,-52
790,7.9,33,-53
791,7.91,33,-53
792,7.92,33,-53
793,7.93,33,-52
794,7.94,33,-52
795,7.95,33,-52
796,7.96,33,-51
797,7.97,32,-50
798,7.98,32,-50
799,7.99,31,-49
800,8.0,31,-48
801,8.01,30,-46
802,8.02,29,-45
803,8.03,28,-44
804,8.04,28,-42
805,8.05,27,-40
806,8.06,26,-39
807,8.07,25,-37
808,8.08,24,-35
809,8.09,22,-34
810,8.1,22,-32
811,8.11,20,-30
812,8.12,19,-28
813,8.13,18,-26
814,8.14,17,-24
815,8.15,16,-22
816,8.16,14,-20
817,8.17,13,-18
818,8.18,12,-16
819,8.19,11,-14
820,8.2,10,-12
821,8.21,9,-10
822,8.22,8,-9
823,8.23,6,-7
824,8.24,6,-6
825,8.25,5,-4
826,8.26,4,-3
827,8.27,3,-2
828,8.28,2,-1
829,8.29,2,0
830,8.3,1,1
831,8.31,0,2
832,8.32,0,2
833,8.33,0,3
834,8.34,-1,3
835,8.35,-1,3
836,8.36,-1,3
837,8.37,-1,3
838,8.38,-1,3
839,8.39,-1,3
840,8.4,-1,2
841,8.41,0,2
842,8.42,0,1
843,8.43,0,0
844,8.44,1,-1
845,8.45,1,-2
846,8.46,2,-3
847,8.47,2,-5
848,8.48,3,-6
849,8.49,4,-8
850,8.5,5,-9
851,8.51,6,-11
852,8.52,7,-12
853,8.53,8,-14
854,8.54,9,-16
855,8.55,10,-18
856,8.56,11,-20
857,8.57,12,-22
858,8.58,14,-24
859,8.59,15,-26
860,8.6,16,-28
861,8.61,17,-29
862,8.62,18,-31
863,8.63,20,-33
864,8.64,21,-35
865,8.65,22,-37
866,8.66,23,-38
867,8.67,24,-40
868,8.68,25,-42
869,8.69,26,-43
870,8.7,27,-45
871,8.71,28,-46
872,8.72,29,-47
873,8.73,30,-48
874,8.74,30,-49
875,8.75,31,-50
876,8.76,32,-51
877,8.77,32,-51
878,8.78,32,-52
879,8.79,33,-52
880,8.8,33,-52
881,8.81,33,-52
882,8.82,33,-52
883,8.83,33,-52
884,8.84,33,-52
885,8.85,33,-51
886,8.86,32,-51
887,8.87,32,-50
888,8.88,32,-49
889,8.89,31,-48
890,8.9,30,-47
891,8.91,30,-46
892,8.92,29,-44
893,8.93,28,-43
894,8.94,28,-42
895,8.95,26,-40
896,8.96,26,-38
897,8.97,24,-36
898,8.98,23,-35
899,8.99,22,-33
900,9.0,21,-31
901,9.01,20,-29
902,9.02,19,-27
903,9.03,18,-25
904,9.04,16,-23
905,9.05,15,-21
906,9.06,14,-19
907,9.07,13,-17
908,9.08,12,-15
909,9.09,10,-14
910,9.1,9,-12
911,9.11,8,-10
912,9.12,7,-8
913,9.13,6,-7
914,9.14,5,-5
915,9.15,4,-4
916,9.16,4,-2
917,9.17,3,-1
918,9.18,2,0
919,9.19,2,1
920,9.2,1,1
921,9.21,0,2
922,9.22,0,3
923,9.23,0,3
924,9.24,-1,3
925,9.25,-1,3
926,9.26,-1,3
927,9.27,-1,3
928,9.28,-1,3
929,9.29,-1,2
930,9.3,-1,2
931,9.31,0,1
932,9.32,0,0
933,9.33,0,0
934,9.34,1,-1
935,9.35,2,-2
936,9.36,2,-4
937,9.37,3,-5
938,9.38,4,-6
939,9.39,4,-8
940,9.4,5,-10
941,9.41,6,-11
942,9.42,7,-13
943,9.43,8,-15
944,9.44,10,-17
945,9.45,10,-18
946,9.46,12,-20
947,9.47,13,-22
948,9.48,14,-24
949,9.49,15,-26
950,9.5,16,-28
951,9.51,18,-30
952,9.52,19,-32
953,9.53,20,-34
954,9.54,21,-36
955,9.55,22,-37
956,9.56,24,-39
957,9.57,24,-41
958,9.58,26,-42
959,9.59,26,-44
960,9.6,28,-45
961,9.61,28,-46
962,9.62,29,-48
963,9.63,30,-48
964,9.64,30,-50
965,9.65,31,-50
966,9.66,32,-51
967,9.67,32,-52
968,9.68,32,-52
969,9.69,33,-52
970,9.7,33,-52
971,9.71,33,-52
972,9.72,33,-52
973,9.73,33,-52
974,9.74,33,-52
975,9.75,33,-51
976,9.76,32,-50
977,9.77,32,-50
978,9.78,32,-49
979,9.79,31,-48
980,9.8,30,-47
981,9.81,30,-45
982,9.82,29,-44
983,9.83,28,-42
984,9.84,27,-41
985,9.85,26,-39
986,9.86,25,-38
987,9.87,24,-36
988,9.88,23,-34
989,9.89,22,-32
990,9.9,21,-30
991,9.91,20,-28
992,9.92,18,-26
993,9.93,17,-24
994,9.94,16,-22
995,9.95,15,-20
996,9.96,14,-19
997,9.97,12,-17
998,9.98,11,-15
999,9.99,10,-13
1000,10.0,9,-11
