idx,time(s),count B,count C
489,4.89,-17,-11
490,4.9,-16,-10
491,4.91,-16,-9
492,4.92,-14,-8
493,4.93,-14,-7
494,4.94,-12,-6
495,4.95,-12,-5
496,4.96,-10,-4
497,4.97,-10,-4
498,4.98,-8,-3
499,4.99,-7,-2
500,5.0,-6,-1
501,5.01,-5,0
502,5.02,-4,1
503,5.03,-3,2
504,5.04,-2,3
505,5.05,-1,4
506,5.06,0,5
507,5.07,1,6
508,5.08,2,6
509,5.09,3,7
510,5.1,4,8
511,5.11,5,9
512,5.12,6,10
513,5.13,7,10
514,5.14,8,11
515,5.15,8,12
516,5.16,10,12
517,5.17,10,13
518,5.18,11,14
519,5.19,12,14
520,5.2,13,15
521,5.21,14,15
522,5.22,14,16
523,5.23,15,16
524,5.24,16,17
525,5.25,16,17
526,5.26,16,18
527,5.27,17,18
528,5.28,18,18
529,5.29,18,19
530,5.3,18,19
531,5.31,18,19
532,5.32,19,19
533,5.33,19,19
534,5.34,20,20
535,5.35,20,20
536,5.36,20,20
537,5.37,20,20
538,5.38,20,20
539,5.39,20,20
540,5.4,20,19
541,5.41,20,19
542,5.42,20,19
543,5.43,20,19
544,5.44,19,19
545,5.45,19,18
546,5.46,18,18
547,5.47,18,18
548,5.48,18,17
549,5.49,18,17
550,5.5,17,16
551,5.51,16,16
552,5.52,16,15
553,5.53,15,15
554,5.54,14,14
555,5.55,14,14
556,5.56,13,13
557,5.57,12,12
558,5.58,12,12
559,5.59,11,11
560,5.6,10,10
561,5.61,10,10
562,5.62,8,9
563,5.63,8,8
564,5.64,7,7
565,5.65,6,6
566,5.66,5,6
567,5.67,4,5
568,5.68,3,4
569,5.69,2,3
570,5.7,1,2
571,5.71,0,1
572,5.72,-1,0
573,5.73,-2,0
574,5.74,-3,-1
575,5.75,-4,-2
576,5.76,-5,-3
577,5.77,-6,-4
578,5.78,-7,-5
579,5.79,-8,-6
580,5.8,-9,-7
581,5.81,-10,-8
582,5.82,-12,-9
583,5.83,-12,-10
584,5.84,-13,-10
585,5.85,-14,-11
586,5.86,-15,-12
587,5.87,-16,-13
588,5.88,-17,-14
589,5.89,-18,-15
590,5.9,-19,-16
591,5.91,-20,-16
592,5.92,-20,-17
593,5.93,-22,-18
594,5.94,-22,-18
595,5.95,-23,-19
596,5.96,-24,-20
597,5.97,-24,-20
598,5.98,-25,-21
599,5.99,-26,-22
600,6.0,-26,-22
601,6.01,-27,-23
602,6.02,-28,-23
603,6.03,-28,-24
604,6.04,-28,-24
605,6.05,-29,-24
606,6.06,-29,-25
607,6.07,-30,-25
608,6.08,-30,-25
609,6.09,-30,-26
610,6.1,-30,-26
611,6.11,-31,-26
612,6.12,-31,-26
613,6.13,-31,-26
614,6.14,-31,-26
615,6.15,-31,-26
616,6.16,-31,-26
617,6.17,-31,-26
618,6.18,-31,-26
619,6.19,-31,-26
620,6.2,-31,-25
621,6.21,-31,-25
622,6.22,-30,-25
623,6.23,-30,-24
624,6.24,-30,-24
625,6.25,-30,-24
626,6.26,-29,-23
627,6.27,-29,-23
628,6.28,-28,-22
629,6.29,-28,-22
630,6.3,-27,-21
631,6.31,-27,-20
632,6.32,-26,-20
633,6.33,-26,-19
634,6.34,-25,-18
635,6.35,-24,-18
636,6.36,-23,-17
637,6.37,-22,-16
638,6.38,-22,-16
639,6.39,-21,-15
640,6.4,-20,-14
641,6.41,-19,-13
642,6.42,-18,-12
643,6.43,-18,-11
644,6.44,-16,-10
645,6.45,-16,-10
646,6.46,-14,-9
647,6.47,-14,-8
648,6.48,-13,-7
649,6.49,-12,-6
650,6.5,-11,-5
651,6.51,-10,-4
652,6.52,-8,-3
653,6.53,-8,-2
654,6.54,-6,-1
655,6.55,-6,0
656,6.56,-4,1
657,6.57,-4,2
658,6.58,-2,2
659,6.59,-2,3
660,6.6,0,4
661,6.61,1,5
662,6.62,2,6
663,6.63,3,7
664,6.64,4,8
665,6.65,5,8
666,6.66,6,9
667,6.67,6,10
668,6.68,8,11
669,6.69,8,11
670,6.7,9,12
671,6.71,10,13
672,6.72,11,13
673,6.73,12,14
674,6.74,12,15
675,6.75,13,15
676,6.76,14,16
677,6.77,14,16
678,6.78,15,17
679,6.79,16,17
680,6.8,16,18
681,6.81,17,18
682,6.82,17,18
683,6.83,18,18
684,6.84,18,19
685,6.85,18,19
686,6.86,19,19
687,6.87,19,19
688,6.88,19,20
689,6.89,20,20
690,6.9,20,20
691,6.91,20,20
692,6.92,20,20
693,6.93,20,20
694,6.94,20,20
695,6.95,20,19
696,6.96,20,19
697,6.97,20,19
698,6.98,19,19
699,6.99,19,19
700,7.0,19,18
701,7.01,18,18
702,7.02,18,18
703,7.03,18,17
704,7.04,17,17
705,7.05,16,16
706,7.06,16,16
707,7.07,16,15
708,7.08,15,15
709,7.09,14,14
710,7.1,14,14
711,7.11,13,13
712,7.12,12,12
713,7.13,11,12
714,7.14,10,11
715,7.15,10,10
716,7.16,9,9
717,7.17,8,8
718,7.18,7,8
719,7.19,6,7
720,7.2,5,6
721,7.21,4,5
722,7.22,3,4
723,7.23,2,3
724,7.24,1,2
725,7.25,0,2
726,7.26,-1,1
727,7.27,-2,0
728,7.28,-3,-1
729,7.29,-4,-2
730,7.3,-5,-3
731,7.31,-6,-4
732,7.32,-7,-5
733,7.33,-8,-6
734,7.34,-9,-7
735,7.35,-10,-8
736,7.36,-11,-9
737,7.37,-12,-10
738,7.38,-13,-10
739,7.39,-14,-11
740,7.4,-15,-12
741,7.41,-16,-13
742,7.42,-17,-14
743,7.43,-18,-15
744,7.44,-19,-16
745,7.45,-20,-16
746,7.46,-20,-17
747,7.47,-21,-18
748,7.48,-22,-18
749,7.49,-23,-19
750,7.5,-24,-20
751,7.51,-24,-21
752,7.52,-25,-21
753,7.53,-26,-22
754,7.54,-26,-22
755,7.55,-27,-23
756,7.56,-28,-23
757,7.57,-28,-24
758,7.58,-28,-24
759,7.59,-29,-24
760,7.6,-29,-25
761,7.61,-30,-25
762,7.62,-30,-25
763,7.63,-30,-26
764,7.64,-30,-26
765,7.65,-31,-26
766,7.66,-31,-26
767,7.67,-31,-26
768,7.68,-31,-26
769,7.69,-31,-26
770,7.7,-31,-26
771,7.71,-31,-26
772,7.72,-31,-26
773,7.73,-31,-26
774,7.74,-31,-26
775,7.75,-31,-25
776,7.76,-30,-25
777,7.77,-30,-25
778,7.78,-30,-24
779,7.79,-30,-24
780,7.8,-29,-23
781,7.81,-29,-23
782,7.82,-28,-22
783,7.83,-28,-22
784,7.84,-28,-21
785,7.85,-27,-21
786,7.86,-26,-20
787,7.87,-26,-19
788,7.88,-25,-19
789,7.89,-24,-18
790,7.9,-24,-17
791,7.91,-23,-16
792,7.92,-22,-16
793,7.93,-21,-15
794,7.94,-20,-14
795,7.95,-20,-13
796,7.96,-18,-12
797,7.97,-18,-11
798,7.98,-17,-10
799,7.99,-16,-10
800,8.0,-15,-9
801,8.01,-14,-8
802,8.02,-13,-7
803,8.03,-12,-6
804,8.04,-11,-5
805,8.05,-10,-4
806,8.06,-9,-3
807,8.07,-8,-2
808,8.08,-7,-1
809,8.09,-6,0
810,8.1,-5,1
811,8.11,-4,2
812,8.12,-2,2
813,8.13,-2,3
814,8.14,0,4
815,8.15,0,5
816,8.16,2,6
817,8.17,2,7
818,8.18,4,8
819,8.19,4,8
820,8.2,6,9
821,8.21,6,10
822,8.22,7,11
823,8.23,8,11
824,8.24,9,12
825,8.25,10,13
826,8.26,11,13
827,8.27,12,14
828,8.28,12,14
829,8.29,13,15
830,8.3,14,16
831,8.31,14,16
832,8.32,15,17
833,8.33,16,17
834,8.34,16,17
835,8.35,17,18
836,8.36,17,18
837,8.37,18,18
838,8.38,18,19
839,8.39,18,19
840,8.4,19,19
841,8.41,19,19
842,8.42,19,19
843,8.43,20,20
844,8.44,20,20
845,8.45,20,20
846,8.46,20,20
847,8.47,20,20
848,8.48,20,20
849,8.49,20,19
850,8.5,20,19
851,8.51,20,19
852,8.52,19,19
853,8.53,19,18
854,8.54,19,18
855,8.55,18,18
856,8.56,18,18
857,8.57,18,17
858,8.58,17,17
859,8.59,17,16
860,8.6,16,16
861,8.61,16,15
862,8.62,15,15
863,8.63,14,14
864,8.64,14,14
865,8.65,13,13
866,8.66,12,12
867,8.67,12,12
868,8.68,11,11
869,8.69,10,10
870,8.7,9,9
871,8.71,8,9
872,8.72,7,8
873,8.73,6,7
874,8.74,6,6
875,8.75,4,5
876,8.76,4,4
877,8.77,2,4
878,8.78,2,3
879,8.79,0,2
880,8.8,0,1
881,8.81,-2,0
882,8.82,-2,-1
883,8.83,-4,-2
884,8.84,-4,-3
885,8.85,-6,-4
886,8.86,-7,-5
887,8.87,-8,-6
888,8.88,-9,-6
889,8.89,-10,-7
890,8.9,-11,-8
891,8.91,-12,-9
892,8.92,-13,-10
893,8.93,-14,-11
894,8.94,-15,-12
895,8.95,-16,-13
896,8.96,-16,-14
897,8.97,-18,-14
898,8.98,-18,-15
899,8.99,-19,-16
900,9.0,-20,-17
901,9.01,-21,-18
902,9.02,-22,-18
903,9.03,-22,-19
904,9.04,-24,-20
905,9.05,-24,-20
906,9.06,-25,-21
907,9.07,-26,-22
908,9.08,-26,-22
909,9.09,-27,-23
910,9.1,-27,-23
911,9.11,-28,-24
912,9.12,-28,-24
913,9.13,-29,-24
914,9.14,-29,-25
915,9.15,-30,-25
916,9.16,-30,-25
917,9.17,-30,-25
918,9.18,-30,-26
919,9.19,-31,-26
920,9.2,-31,-26
921,9.21,-31,-26
922,9.22,-31,-26
923,9.23,-31,-26
924,9.24,-31,-26
925,9.25,-31,-26
926,9.26,-31,-26
927,9.27,-31,-26
928,9.28,-31,-25
929,9.29,-31,-25
930,9.3,-30,-25
931,9.31,-30,-24
932,9.32,-30,-24
933,9.33,-30,-24
934,9.34,-29,-23
935,9.35,-29,-23
936,9.36,-28,-22
937,9.37,-28,-22
938,9.38,-28,-21
939,9.39,-27,-21
940,9.4,-26,-20
941,9.41,-26,-19
942,9.42,-25,-19
943,9.43,-24,-18
944,9.44,-24,-17
945,9.45,-23,-16
946,9.46,-22,-16
947,9.47,-22,-15
948,9.48,-20,-14
949,9.49,-20,-13
950,9.5,-19,-12
951,9.51,-18,-12
952,9.52,-17,-11
953,9.53,-16,-10
954,9.54,-15,-9
955,9.55,-14,-8
956,9.56,-13,-7
957,9.57,-12,-6
958,9.58,-11,-5
959,9.59,-10,-4
960,9.6,-9,-4
961,9.61,-8,-2
962,9.62,-7,-2
963,9.63,-6,-1
964,9.64,-5,0
965,9.65,-4,1
966,9.66,-3,2
967,9.67,-2,3
968,9.68,-1,4
969,9.69,0,5
970,9.7,1,6
971,9.71,2,6
972,9.72,3,7
973,9.73,4,8
974,9.74,5,9
975,9.75,6,10
976,9.76,7,10
977,9.77,8,11
978,9.78,9,12
979,9.79,10,12
980,9.8,10,13
981,9.81,11,14
982,9.82,12,14
983,9.83,13,15
984,9.84,14,15
985,9.85,14,16
986,9.86,15,16
987,9.87,16,17
988,9.88,16,17
989,9.89,16,18
990,9.9,17,18
991,9.91,18,18
992,9.92,18,19
993,9.93,18,19
994,9.94,19,19
995,9.95,19,19
996,9.96,19,19
997,9.97,20,19
998,9.98,20,20
999,9.99,20,20
1000,10.0,20,20
