idx,time(s),count B,count C
129,1.29,15,18
130,1.3,16,18
131,1.31,16,18
132,1.32,17,19
133,1.33,17,19
134,1.34,18,20
135,1.35,18,20
136,1.36,18,20
137,1.37,19,20
138,1.38,19,21
139,1.39,20,21
140,1.4,20,21
141,1.41,20,21
142,1.42,20,21
143,1.43,20,21
144,1.44,20,21
145,1.45,20,21
146,1.46,20,21
147,1.47,20,20
148,1.48,20,20
149,1.49,19,20
150,1.5,19,20
151,1.51,18,19
152,1.52,18,19
153,1.53,18,18
154,1.54,17,18
155,1.55,17,18
156,1.56,16,17
157,1.57,16,16
158,1.58,15,16
159,1.59,14,15
160,1.6,14,15
161,1.61,13,14
162,1.62,12,13
163,1.63,11,13
164,1.64,10,12
165,1.65,10,11
166,1.66,9,10
167,1.67,8,9
168,1.68,7,8
169,1.69,6,8
170,1.7,5,7
171,1.71,4,6
172,1.72,3,5
173,1.73,2,4
174,1.74,1,3
175,1.75,0,2
176,1.76,-1,1
177,1.77,-2,0
178,1.78,-4,-1
179,1.79,-4,-2
180,1.8,-6,-3
181,1.81,-7,-4
182,1.82,-8,-5
183,1.83,-9,-6
184,1.84,-10,-7
185,1.85,-11,-8
186,1.86,-12,-9
187,1.87,-13,-10
188,1.88,-14,-11
189,1.89,-15,-12
190,1.9,-16,-13
191,1.91,-17,-14
192,1.92,-18,-15
193,1.93,-19,-16
194,1.94,-20,-16
195,1.95,-20,-17
196,1.96,-22,-18
197,1.97,-22,-19
198,1.98,-23,-20
199,1.99,-24,-20
200,2.0,-24,-21
201,2.01,-25,-22
202,2.02,-26,-23
203,2.03,-26,-23
204,2.04,-27,-24
205,2.05,-28,-24
206,2.06,-28,-25
207,2.07,-29,-25
208,2.08,-29,-26
209,2.09,-30,-26
210,2.1,-30,-26
211,2.11,-30,-27
212,2.12,-30,-27
213,2.13,-31,-27
214,2.14,-31,-28
215,2.15,-31,-28
216,2.16,-31,-28
217,2.17,-31,-28
218,2.18,-31,-28
219,2.19,-31,-28
220,2.2,-31,-28
221,2.21,-31,-27
222,2.22,-31,-27
223,2.23,-30,-27
224,2.24,-30,-27
225,2.25,-30,-26
226,2.26,-30,-26
227,2.27,-29,-26
228,2.28,-29,-25
229,2.29,-28,-24
230,2.3,-28,-24
231,2.31,-28,-23
232,2.32,-27,-23
233,2.33,-26,-22
234,2.34,-26,-21
235,2.35,-25,-21
236,2.36,-24,-20
237,2.37,-24,-19
238,2.38,-23,-18
239,2.39,-22,-17
240,2.4,-21,-16
241,2.41,-20,-16
242,2.42,-19,-15
243,2.43,-18,-14
244,2.44,-18,-13
245,2.45,-16,-12
246,2.46,-16,-11
247,2.47,-14,-10
248,2.48,-14,-8
249,2.49,-12,-7
250,2.5,-12,-6
251,2.51,-10,-5
252,2.52,-9,-4
253,2.53,-8,-3
254,2.54,-7,-2
255,2.55,-6,-1
256,2.56,-5,0
257,2.57,-4,1
258,2.58,-3,2
259,2.59,-2,3
260,2.6,-1,4
261,2.61,0,5
262,2.62,2,6
263,2.63,2,7
264,2.64,4,8
265,2.65,4,9
266,2.66,6,10
267,2.67,6,11
268,2.68,8,12
269,2.69,8,12
270,2.7,10,13
271,2.71,10,14
272,2.72,11,15
273,2.73,12,15
274,2.74,13,16
275,2.75,14,17
276,2.76,14,17
277,2.77,15,18
278,2.78,16,18
279,2.79,16,19
280,2.8,16,19
281,2.81,17,20
282,2.82,18,20
283,2.83,18,20
284,2.84,18,21
285,2.85,19,21
286,2.86,19,21
287,2.87,19,21
288,2.88,20,21
289,2.89,20,21
290,2.9,20,21
291,2.91,20,21
292,2.92,20,21
293,2.93,20,21
294,2.94,20,21
295,2.95,20,21
296,2.96,20,21
297,2.97,19,20
298,2.98,19,20
299,2.99,18,20
300,3.0,18,20
301,3.01,18,19
302,3.02,18,19
303,3.03,17,18
304,3.04,16,18
305,3.05,16,17
306,3.06,15,16
307,3.07,14,16
308,3.08,14,15
309,3.09,13,14
310,3.1,12,14
311,3.11,12,13
312,3.12,11,12
313,3.13,10,11
314,3.14,9,10
315,3.15,8,10
316,3.16,7,9
317,3.17,6,8
318,3.18,5,7
319,3.19,4,6
320,3.2,3,5
321,3.21,2,4
322,3.22,1,3
323,3.23,0,2
324,3.24,-1,1
325,3.25,-2,0
326,3.26,-3,-1
327,3.27,-4,-2
328,3.28,-5,-3
329,3.29,-6,-4
330,3.3,-8,-5
331,3.31,-8,-6
332,3.32,-10,-7
333,3.33,-10,-8
334,3.34,-12,-9
335,3.35,-12,-10
336,3.36,-14,-11
337,3.37,-14,-12
338,3.38,-16,-13
339,3.39,-16,-14
340,3.4,-18,-15
341,3.41,-18,-16
342,3.42,-20,-16
343,3.43,-20,-17
344,3.44,-21,-18
345,3.45,-22,-19
346,3.46,-23,-19
347,3.47,-24,-20
348,3.48,-24,-21
349,3.49,-25,-22
350,3.5,-26,-22
351,3.51,-26,-23
352,3.52,-27,-23
353,3.53,-28,-24
354,3.54,-28,-24
355,3.55,-28,-25
356,3.56,-29,-25
357,3.57,-30,-26
358,3.58,-30,-26
359,3.59,-30,-26
360,3.6,-30,-27
361,3.61,-30,-27
362,3.62,-31,-27
363,3.63,-31,-27
364,3.64,-31,-27
365,3.65,-31,-27
366,3.66,-31,-27
367,3.67,-31,-27
368,3.68,-31,-27
369,3.69,-31,-27
370,3.7,-31,-27
371,3.71,-31,-26
372,3.72,-30,-26
373,3.73,-30,-26
374,3.74,-30,-26
375,3.75,-30,-25
376,3.76,-29,-25
377,3.77,-29,-24
378,3.78,-28,-24
379,3.79,-28,-23
380,3.8,-27,-22
381,3.81,-26,-22
382,3.82,-26,-21
383,3.83,-25,-20
384,3.84,-24,-20
385,3.85,-24,-19
386,3.86,-23,-18
387,3.87,-22,-17
388,3.88,-21,-16
389,3.89,-20,-16
390,3.9,-20,-15
391,3.91,-19,-14
392,3.92,-18,-13
393,3.93,-17,-12
394,3.94,-16,-11
395,3.95,-15,-10
396,3.96,-14,-9
397,3.97,-13,-8
398,3.98,-12,-7
399,3.99,-11,-6
400,4.0,-10,-5
401,4.01,-8,-4
402,4.02,-8,-3
403,4.03,-6,-2
404,4.04,-5,-1
405,4.05,-4,0
406,4.06,-3,2
407,4.07,-2,2
408,4.08,-1,4
409,4.09,0,4
410,4.1,1,5
411,4.11,2,6
412,4.12,3,7
413,4.13,4,8
414,4.14,5,9
415,4.15,6,10
416,4.16,7,11
417,4.17,8,12
418,4.18,9,12
419,4.19,10,13
420,4.2,11,14
421,4.21,12,15
422,4.22,12,15
423,4.23,13,16
424,4.24,14,17
425,4.25,14,17
426,4.26,15,18
427,4.27,16,18
428,4.28,16,19
429,4.29,17,19
430,4.3,18,20
431,4.31,18,20
432,4.32,18,20
433,4.33,19,21
434,4.34,19,21
435,4.35,19,21
436,4.36,20,21
437,4.37,20,21
438,4.38,20,21
439,4.39,20,21
440,4.4,20,21
441,4.41,20,21
442,4.42,20,21
443,4.43,20,21
444,4.44,20,21
445,4.45,19,20
446,4.46,19,20
447,4.47,19,20
448,4.48,18,20
449,4.49,18,19
450,4.5,18,19
451,4.51,17,18
452,4.52,16,18
453,4.53,16,17
454,4.54,15,17
455,4.55,15,16
456,4.56,14,15
457,4.57,13,15
458,4.58,12,14
459,4.59,12,13
460,4.6,11,13
461,4.61,10,12
462,4.62,9,11
463,4.63,8,10
464,4.64,8,9
465,4.65,6,8
466,4.66,6,7
467,4.67,4,6
468,4.68,4,6
469,4.69,2,5
470,4.7,2,4
471,4.71,0,3
472,4.72,-1,2
473,4.73,-2,1
474,4.74,-3,0
475,4.75,-4,-1
476,4.76,-5,-2
477,4.77,-6,-4
478,4.78,-7,-5
479,4.79,-8,-6
480,4.8,-9,-7
481,4.81,-10,-8
482,4.82,-12,-9
483,4.83,-12,-10
484,4.84,-14,-11
485,4.85,-14,-12
486,4.86,-16,-13
487,4.87,-16,-14
488,4.88,-18,-14
489,4.89,-18,-16
490,4.9,-19,-16
491,4.91,-20,-17
492,4.92,-21,-18
493,4.93,-22,-19
494,4.94,-22,-20
495,4.95,-24,-20
496,4.96,-24,-21
497,4.97,-25,-22
498,4.98,-26,-23
499,4.99,-26,-23
500,5.0,-27,-24
501,5.01,-28,-24
502,5.02,-28,-25
503,5.03,-28,-25
504,5.04,-29,-26
505,5.05,-29,-26
506,5.06,-30,-27
507,5.07,-30,-27
508,5.08,-30,-27
509,5.09,-30,-27
510,5.1,-31,-28
511,5.11,-31,-28
512,5.12,-31,-28
513,5.13,-31,-28
514,5.14,-31,-28
515,5.15,-31,-28
516,5.16,-31,-28
517,5.17,-31,-28
518,5.18,-31,-27
519,5.19,-31,-27
520,5.2,-30,-27
521,5.21,-30,-26
522,5.22,-30,-26
523,5.23,-30,-26
524,5.24,-29,-25
525,5.25,-29,-25
526,5.26,-28,-24
527,5.27,-28,-24
528,5.28,-27,-23
529,5.29,-27,-22
530,5.3,-26,-22
531,5.31,-26,-21
532,5.32,-25,-20
533,5.33,-24,-19
534,5.34,-23,-18
535,5.35,-22,-18
536,5.36,-22,-17
537,5.37,-21,-16
538,5.38,-20,-15
539,5.39,-19,-14
540,5.4,-18,-13
541,5.41,-17,-12
542,5.42,-16,-11
543,5.43,-15,-10
544,5.44,-14,-9
545,5.45,-13,-8
546,5.46,-12,-7
547,5.47,-11,-6
548,5.48,-10,-5
549,5.49,-9,-4
550,5.5,-8,-3
551,5.51,-7,-2
552,5.52,-6,0
553,5.53,-4,1
554,5.54,-4,2
555,5.55,-2,3
556,5.56,-1,4
557,5.57,0,5
558,5.58,1,6
559,5.59,2,7
560,5.6,3,8
561,5.61,4,9
562,5.62,5,10
563,5.63,6,10
564,5.64,7,11
565,5.65,8,12
566,5.66,9,13
567,5.67,10,14
568,5.68,10,14
569,5.69,11,15
570,5.7,12,16
571,5.71,13,16
572,5.72,14,17
573,5.73,14,18
574,5.74,15,18
575,5.75,16,19
576,5.76,16,19
577,5.77,17,20
578,5.78,17,20
579,5.79,18,20
580,5.8,18,21
581,5.81,18,21
582,5.82,19,21
583,5.83,19,21
584,5.84,20,21
585,5.85,20,21
586,5.86,20,21
587,5.87,20,21
588,5.88,20,21
589,5.89,20,21
590,5.9,20,21
591,5.91,20,21
592,5.92,20,21
593,5.93,19,21
594,5.94,19,20
595,5.95,19,20
596,5.96,18,20
597,5.97,18,19
598,5.98,18,19
599,5.99,17,18
600,6.0,17,18
601,6.01,16,17
602,6.02,16,16
603,6.03,15,16
604,6.04,14,15
605,6.05,14,15
606,6.06,13,14
607,6.07,12,13
608,6.08,11,12
609,6.09,10,12
610,6.1,10,11
611,6.11,8,10
612,6.12,8,9
613,6.13,7,8
614,6.14,6,7
615,6.15,5,6
616,6.16,4,5
617,6.17,3,4
618,6.18,2,3
619,6.19,1,2
620,6.2,0,1
621,6.21,-2,0
622,6.22,-2,-1
623,6.23,-4,-2
624,6.24,-4,-3
625,6.25,-6,-4
626,6.26,-7,-5
627,6.27,-8,-6
628,6.28,-9,-7
629,6.29,-10,-8
630,6.3,-11,-9
631,6.31,-12,-10
632,6.32,-13,-11
633,6.33,-14,-12
634,6.34,-15,-13
635,6.35,-16,-14
636,6.36,-17,-15
637,6.37,-18,-16
638,6.38,-19,-16
639,6.39,-20,-17
640,6.4,-21,-18
641,6.41,-22,-19
642,6.42,-22,-20
643,6.43,-23,-20
644,6.44,-24,-21
645,6.45,-25,-22
646,6.46,-26,-22
647,6.47,-26,-23
648,6.48,-27,-24
649,6.49,-27,-24
650,6.5,-28,-25
651,6.51,-28,-25
652,6.52,-29,-26
653,6.53,-29,-26
654,6.54,-30,-26
655,6.55,-30,-27
656,6.56,-30,-27
657,6.57,-30,-27
658,6.58,-31,-27
659,6.59,-31,-27
660,6.6,-31,-27
661,6.61,-31,-28
662,6.62,-31,-28
663,6.63,-31,-27
664,6.64,-31,-27
665,6.65,-31,-27
666,6.66,-31,-27
667,6.67,-31,-27
668,6.68,-30,-26
669,6.69,-30,-26
670,6.7,-30,-26
671,6.71,-30,-25
672,6.72,-29,-25
673,6.73,-29,-24
674,6.74,-28,-24
675,6.75,-28,-23
676,6.76,-28,-23
677,6.77,-27,-22
678,6.78,-26,-21
679,6.79,-26,-21
680,6.8,-25,-20
681,6.81,-24,-19
682,6.82,-23,-18
683,6.83,-22,-17
684,6.84,-22,-17
685,6.85,-21,-16
686,6.86,-20,-15
687,6.87,-19,-14
688,6.88,-18,-13
689,6.89,-17,-12
690,6.9,-16,-11
691,6.91,-15,-10
692,6.92,-14,-9
693,6.93,-13,-8
694,6.94,-12,-7
695,6.95,-11,-6
696,6.96,-10,-5
697,6.97,-9,-4
698,6.98,-8,-3
699,6.99,-7,-2
700,7.0,-6,-1
701,7.01,-5,0
702,7.02,-4,1
703,7.03,-2,2
704,7.04,-2,3
705,7.05,0,4
706,7.06,0,5
707,7.07,2,6
708,7.08,3,7
709,7.09,4,8
710,7.1,5,9
711,7.11,6,10
712,7.12,7,11
713,7.13,8,12
714,7.14,8,12
715,7.15,10,13
716,7.16,10,14
717,7.17,11,15
718,7.18,12,15
719,7.19,13,16
720,7.2,14,17
721,7.21,14,17
722,7.22,15,18
723,7.23,16,18
724,7.24,16,19
725,7.25,17,19
726,7.26,17,20
727,7.27,18,20
728,7.28,18,20
729,7.29,18,20
730,7.3,19,21
731,7.31,19,21
732,7.32,19,21
733,7.33,20,21
734,7.34,20,21
735,7.35,20,21
736,7.36,20,21
737,7.37,20,21
738,7.38,20,21
739,7.39,20,21
740,7.4,20,21
741,7.41,20,21
742,7.42,19,20
743,7.43,19,20
744,7.44,18,20
745,7.45,18,19
746,7.46,18,19
747,7.47,17,18
748,7.48,17,18
749,7.49,16,17
750,7.5,16,17
751,7.51,15,16
752,7.52,14,16
753,7.53,14,15
754,7.54,13,14
755,7.55,12,13
756,7.56,12,13
757,7.57,10,12
758,7.58,10,11
759,7.59,9,10
760,7.6,8,9
761,7.61,7,8
762,7.62,6,8
763,7.63,5,7
764,7.64,4,6
765,7.65,3,5
766,7.66,2,4
767,7.67,1,3
768,7.68,0,2
769,7.69,-1,1
770,7.7,-2,0
771,7.71,-3,-1
772,7.72,-4,-2
773,7.73,-6,-3
774,7.74,-6,-4
775,7.75,-8,-5
776,7.76,-9,-6
777,7.77,-10,-7
778,7.78,-11,-8
779,7.79,-12,-10
780,7.8,-13,-10
781,7.81,-14,-12
782,7.82,-15,-12
783,7.83,-16,-13
784,7.84,-17,-14
785,7.85,-18,-15
786,7.86,-19,-16
787,7.87,-20,-17
788,7.88,-20,-18
789,7.89,-22,-19
790,7.9,-22,-19
791,7.91,-23,-20
792,7.92,-24,-21
793,7.93,-24,-22
794,7.94,-25,-22
795,7.95,-26,-23
796,7.96,-26,-24
797,7.97,-27,-24
798,7.98,-28,-25
799,7.99,-28,-25
800,8.0,-29,-26
801,8.01,-29,-26
802,8.02,-30,-26
803,8.03,-30,-27
804,8.04,-30,-27
805,8.05,-30,-27
806,8.06,-30,-27
807,8.07,-31,-28
808,8.08,-31,-28
809,8.09,-31,-28
810,8.1,-31,-28
811,8.11,-31,-28
812,8.12,-31,-28
813,8.13,-31,-27
814,8.14,-31,-27
815,8.15,-31,-27
816,8.16,-30,-27
817,8.17,-30,-26
818,8.18,-30,-26
819,8.19,-30,-26
820,8.2,-29,-25
821,8.21,-29,-25
822,8.22,-28,-24
823,8.23,-28,-24
824,8.24,-28,-23
825,8.25,-27,-22
826,8.26,-26,-22
827,8.27,-26,-21
828,8.28,-25,-20
829,8.29,-24,-19
830,8.3,-24,-19
831,8.31,-23,-18
832,8.32,-22,-17
833,8.33,-21,-16
834,8.34,-20,-15
835,8.35,-19,-14
836,8.36,-18,-13
837,8.37,-18,-12
838,8.38,-16,-11
839,8.39,-16,-10
840,8.4,-14,-9
841,8.41,-14,-8
842,8.42,-12,-7
843,8.43,-12,-6
844,8.44,-10,-5
845,8.45,-9,-4
846,8.46,-8,-3
847,8.47,-7,-2
848,8.48,-6,-1
849,8.49,-5,0
850,8.5,-4,1
851,8.51,-3,2
852,8.52,-2,3
853,8.53,0,4
854,8.54,0,5
855,8.55,2,6
856,8.56,2,7
857,8.57,4,8
858,8.58,4,9
859,8.59,6,10
860,8.6,6,11
861,8.61,8,12
862,8.62,8,12
863,8.63,10,13
864,8.64,10,14
865,8.65,11,15
866,8.66,12,15
867,8.67,13,16
868,8.68,14,17
869,8.69,14,17
870,8.7,15,18
871,8.71,16,18
872,8.72,16,19
873,8.73,16,19
874,8.74,17,20
875,8.75,18,20
876,8.76,18,20
877,8.77,18,21
878,8.78,19,21
879,8.79,19,21
880,8.8,19,21
881,8.81,20,21
882,8.82,20,21
883,8.83,20,21
884,8.84,20,21
885,8.85,20,21
886,8.86,20,21
887,8.87,20,21
888,8.88,20,21
889,8.89,20,20
890,8.9,19,20
891,8.91,19,20
892,8.92,18,20
893,8.93,18,19
894,8.94,18,19
895,8.95,18,18
896,8.96,17,18
897,8.97,16,17
898,8.98,16,17
899,8.99,15,16
900,9.0,14,15
901,9.01,14,15
902,9.02,13,14
903,9.03,12,13
904,9.04,12,13
905,9.05,11,12
906,9.06,10,11
907,9.07,9,10
908,9.08,8,9
909,9.09,7,8
910,9.1,6,7
911,9.11,5,6
912,9.12,4,6
913,9.13,3,5
914,9.14,2,4
915,9.15,1,3
916,9.16,0,2
917,9.17,-1,1
918,9.18,-2,0
919,9.19,-3,-1
920,9.2,-4,-2
921,9.21,-5,-3
922,9.22,-6,-4
923,9.23,-8,-5
924,9.24,-8,-6
925,9.25,-10,-7
926,9.26,-11,-8
927,9.27,-12,-9
928,9.28,-13,-10
929,9.29,-14,-11
930,9.3,-15,-12
931,9.31,-16,-13
932,9.32,-17,-14
933,9.33,-18,-15
934,9.34,-18,-16
935,9.35,-20,-17
936,9.36,-20,-18
937,9.37,-21,-18
938,9.38,-22,-19
939,9.39,-23,-20
940,9.4,-24,-21
941,9.41,-24,-21
942,9.42,-25,-22
943,9.43,-26,-23
944,9.44,-26,-23
945,9.45,-27,-24
946,9.46,-28,-24
947,9.47,-28,-25
948,9.48,-28,-25
949,9.49,-29,-26
950,9.5,-30,-26
951,9.51,-30,-26
952,9.52,-30,-27
953,9.53,-30,-27
954,9.54,-30,-27
955,9.55,-31,-27
956,9.56,-31,-27
957,9.57,-31,-27
958,9.58,-31,-27
959,9.59,-31,-27
960,9.6,-31,-27
961,9.61,-31,-27
962,9.62,-31,-27
963,9.63,-31,-27
964,9.64,-30,-26
965,9.65,-30,-26
966,9.66,-30,-26
967,9.67,-30,-25
968,9.68,-30,-25
969,9.69,-29,-24
970,9.7,-28,-24
971,9.71,-28,-23
972,9.72,-28,-23
973,9.73,-27,-22
974,9.74,-26,-22
975,9.75,-26,-21
976,9.76,-25,-20
977,9.77,-24,-19
978,9.78,-24,-19
979,9.79,-23,-18
980,9.8,-22,-17
981,9.81,-21,-16
982,9.82,-20,-15
983,9.83,-20,-14
984,9.84,-18,-13
985,9.85,-18,-12
986,9.86,-17,-11
987,9.87,-16,-10
988,9.88,-15,-9
989,9.89,-14,-8
990,9.9,-13,-7
991,9.91,-12,-6
992,9.92,-10,-5
993,9.93,-10,-4
994,9.94,-8,-3
995,9.95,-7,-2
996,9.96,-6,-1
997,9.97,-5,0
998,9.98,-4,1
999,9.99,-3,2
1000,10.0,-2,3
